keys:  id  type  radius  x  y  z  vx  vy  vz  nx  ny  nz  nvx  nvy  nvz  area boundary
   18  1  0.99227  2.2213019388e+01  -8.2183404674e+00  0.0000000000e+00 -1.1135668e-03  1.0611610e-04  0.0000000e+00   0.702078    0.712100    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   19  1  0.97528  2.0436282713e+01  -1.9388042708e+01  0.0000000000e+00 1.0011921e-04  5.8049274e-05  0.0000000e+00   0.987140    0.159861    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   20  1  1.05849  -1.4170273105e+01  -9.8932737025e+00  0.0000000000e+00 5.0390928e-04  -6.7697598e-04  0.0000000e+00   0.647432   -0.762123    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   21  1  0.85201  2.7155325706e+01  -8.6391917819e+00  0.0000000000e+00 1.0873987e-05  4.8797392e-04  0.0000000e+00   0.523754   -0.851870    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   22  1  1.04047  -1.5903702111e+01  1.0133394716e+01  0.0000000000e+00 -8.9805582e-05  -7.0811103e-04  0.0000000e+00  -0.505433   -0.862866    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   23  1  0.85665  -1.7118951603e+01  -1.0332051475e+01  0.0000000000e+00 5.6984257e-04  -5.9291405e-04  0.0000000e+00   0.659426    0.751770    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   24  1  0.96491  9.6956880341e+00  -7.0519258331e+00  0.0000000000e+00 9.8956920e-05  -2.6746873e-04  0.0000000e+00   0.325016   -0.945709    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   25  1  0.94000  1.8179759974e+01  -1.0660383692e+01  0.0000000000e+00 -3.8672072e-04  1.8343269e-04  0.0000000e+00   0.900708   -0.434426    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   26  1  0.90639  2.8294200176e+01  -9.9415700570e+00  0.0000000000e+00 -4.4583194e-06  8.2551328e-05  0.0000000e+00   0.900982    0.433857    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   27  1  0.95163  -1.3354845866e+01  -1.5407690189e+01  0.0000000000e+00 -2.2189974e-05  -7.9229664e-04  0.0000000e+00  -0.864117   -0.503292    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   28  1  0.95287  -1.6223967778e+01  2.5085456906e+01  0.0000000000e+00 6.7556404e-06  -1.4982271e-06  0.0000000e+00  -0.610656    0.791896    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   29  1  1.05765  -7.0924036028e+00  5.9644856376e+00  0.0000000000e+00 1.3046109e-04  -9.0256685e-04  0.0000000e+00   0.537606   -0.843196    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   30  1  1.14413  -1.2799340528e+01  -1.3651095850e+01  0.0000000000e+00 2.0475988e-04  -7.5996208e-04  0.0000000e+00   0.692413    0.721501    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   31  1  0.85526  -1.4611923925e+01  2.2771049814e+01  0.0000000000e+00 -1.4773263e-04  -2.1733361e-04  0.0000000e+00  -0.060999   -0.998138    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   32  1  0.92450  1.2910143247e+01  2.1252058163e+01  0.0000000000e+00 -8.0608790e-04  1.9180544e-04  0.0000000e+00   0.923695   -0.383128    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   33  1  1.03375  -9.5916222296e+00  1.6465410559e+01  0.0000000000e+00 -3.2670305e-04  -8.5458502e-04  0.0000000e+00   0.491359   -0.870957    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   34  1  0.90350  5.0663494016e+00  8.5786336365e+00  0.0000000000e+00 8.4468880e-05  -3.2171861e-06  0.0000000e+00   0.830752    0.556642    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   35  1  1.10142  9.3903616795e-01  1.3497499397e+01  0.0000000000e+00 5.1518189e-05  -4.5239142e-04  0.0000000e+00   0.431378    0.902171    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   36  1  1.08625  -1.8167354223e-01  -1.2671965486e+01  0.0000000000e+00 2.9630945e-04  -3.7347669e-04  0.0000000e+00   0.043813   -0.999040    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   37  1  1.12543  2.9679558861e+01  -8.8248457909e-01  0.0000000000e+00 4.6192468e-04  7.8918401e-04  0.0000000e+00   0.021463    0.999770    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   38  1  0.96911  1.4596573386e+01  -2.4357965361e+01  0.0000000000e+00 2.7693437e-04  -3.9438215e-04  0.0000000e+00  -0.649154   -0.760657    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   39  1  1.10626  -1.6507792517e+01  -2.4627900540e+01  0.0000000000e+00 9.4791074e-04  -7.2979214e-04  0.0000000e+00  -0.634243    0.773134    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   40  1  0.98557  -1.6845346096e+01  3.8807324837e+00  0.0000000000e+00 3.9461113e-05  -7.0953886e-04  0.0000000e+00  -0.033026   -0.999454    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   41  1  0.99823  -1.1755173163e+01  -2.5586889187e+01  0.0000000000e+00 8.7188010e-04  -4.6905202e-05  0.0000000e+00   0.983285    0.182071    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   42  1  1.00840  7.1618781168e+00  -2.2604499567e+00  0.0000000000e+00 -1.1015526e-04  -6.7868916e-04  0.0000000e+00   0.988555    0.150860    0.000000   0.000000    0.000000    1.000000  3.141592 	0
   43  1  1.10230  -9.1873232149e+00  4.9899950966e+00  0.0000000000e+00 2.6787138e-04  -8.5134277e-04  0.0000000e+00   0.993087   -0.117381    0.000000   0.000000    0.000000    1.000000  3.141592 	0
